bgc_id,organism,biosynth_class,novelty_hashed,novelty_esm,novelty_combined
BGC0001298,Streptomyces calvus,PKS,0.7191650853889944,0.4062618595825427,0.4859582542694497
BGC0000653,Streptomyces arenae,terpene,0.7504743833017078,0.1937381404174573,0.4859582542694497
BGC0002847,Metarhizium robertsii ARSEF23,PKS,0.5546489563567363,0.5927893738140417,0.4853889943074004
BGC0002161,Pestalotiopsis fici W106-1,PKS,0.29032258064516125,0.7548387096774194,0.48538899430740035
BGC0002563,Paraburkholderia caledonica,NRPS,0.6886148007590133,0.3759013282732448,0.4848197343453511
BGC0000345,Streptomyces hygroscopicus,hybrid,0.527134724857685,0.4647058823529412,0.4848197343453511
BGC0002671,Verrucosispora sp.,PKS,0.9833017077798861,0.2643263757115749,0.4844402277039848
BGC0000864,Moritella marina ATCC 15381,other,0.41157495256166987,0.6231499051233396,0.4838709677419355
BGC0002988,Streptomyces sp. FXY-T5,PKS,0.8740037950664137,0.19165085388994307,0.483111954459203
BGC0000430,Nodularia spumigena CCY9414,hybrid,0.41916508538899433,0.43662239089184063,0.4823529411764706
BGC0000494,Streptococcus uberis,RiPP,0.1159392789373814,0.6948766603415559,0.4821631878557875
BGC0002508,Streptomyces pathocidini,other,0.0349146110056926,0.5447817836812144,0.4817836812144213
BGC0001824,Xenorhabdus beddingii,NRPS,0.5550284629981025,0.5962049335863377,0.48140417457305507
BGC0001975,Streptomyces atratus,NRPS,0.6810246679316888,0.12239089184060721,0.4808349146110057
BGC0001773,Pseudonocardia sp. HH130630-07,PKS,0.9015180265654649,0.17134724857685008,0.4804554079696395
BGC0002203,Beauveria bassiana ARSEF 2860,hybrid,0.6891840607210626,0.5574952561669829,0.48007590132827327
BGC0000082,Actinomadura kijaniata,PKS,0.93719165085389,0.043074003795066415,0.4798861480075901
BGC0002098,Amycolatopsis keratiniphila,PKS,0.8677419354838709,0.09810246679316889,0.4798861480075901
BGC0001486,Pseudomonas syringae pv. maculicola str. ES4326,RiPP,0.45294117647058824,0.483111954459203,0.47969639468690706
BGC0001528,Phoma betae,terpene,0.7316888045540797,0.5924098671726755,0.4791271347248577
BGC0002415,Vibrio campbellii,NRPS,0.2851992409867173,0.65426944971537,0.4785578747628083
BGC0002320,Penicillium rubens Wisconsin 54-1255,terpene,0.06698292220113852,0.6918406072106262,0.4781783681214421
BGC0000981,Aphanizomenon sp. 10E6,hybrid,0.8965844402277039,0.284819734345351,0.4777988614800759
BGC0002177,Ustilaginoidea virens,PKS,0.5497153700189754,0.6943074003795067,0.47760910815939284
BGC0000126,Streptomyces platensis,PKS,0.7284629981024668,0.3227703984819734,0.47703984819734346
BGC0002291,Streptomyces sp. M56,PKS,0.8278937381404174,0.26072106261859584,0.47666034155597725
BGC0000084,Streptomyces sp. CS684,PKS,0.9284629981024668,0.15559772296015179,0.47628083491461104
BGC0000701,Streptomyces hygroscopicus subsp. yingchengensis,other,0.11157495256166983,0.6411764705882352,0.47533206831119545
BGC0000707,Streptomyces kasugaensis,other,0.037760910815939276,0.6601518026565465,0.4751423149905123
BGC0002272,Aspergillus terreus NIH2624,NRPS,0.50853889943074,0.6529411764705882,0.47476280834914614
BGC0000594,Planktothrix agardhii NIVA-CYA 126/8,RiPP,0.38178368121442124,0.759392789373814,0.4747628083491461
BGC0000489,Enterococcus faecalis,RiPP,0.07988614800759014,0.6609108159392789,0.47457305502846303
BGC0001902,Myxococcus virescens,hybrid,0.7853889943074004,0.4161290322580645,0.47457305502846303
BGC0001475,Aspergillus terreus NIH2624,terpene,0.07324478178368121,0.6738140417457306,0.47381404174573055
BGC0000812,Shiraia sp. slf14,other,0.38690702087286527,0.6597722960151803,0.47362428842504745
BGC0002588,uncultured bacterium,other,0.8248576850094878,0.3111954459203036,0.47362428842504745
BGC0001046,Streptomyces lydicus,hybrid,0.8785578747628083,0.11100569259962051,0.47343453510436434
BGC0002303,Streptomyces pristinaespiralis,RiPP,0.2256166982922201,0.6149905123339658,0.47343453510436434
BGC0001667,Fischerella sp. CENA161,hybrid,0.9129032258064516,0.31005692599620494,0.47324478178368123
BGC0000555,Staphylococcus aureus,RiPP,0.19620493358633775,0.6908918406072106,0.4730550284629981
BGC0000378,Kutzneria sp. 744,NRPS,0.8548387096774194,0.1981024667931689,0.47267552182163186
BGC0002866,Pseudomonas syringae B728a,NRPS,0.13130929791271345,0.64573055028463,0.47267552182163186
BGC0001202,uncultured bacterium AR_412,hybrid,0.7722960151802656,0.26204933586337764,0.47248576850094876
BGC0000291,Streptomyces fradiae,NRPS,0.8115749525616698,0.1954459203036053,0.47191650853889944
BGC0001173,Bacillus pumilus ATCC 7061,RiPP,0.37191650853889946,0.6557874762808349,0.47191650853889944
BGC0001211,Amycolatopsis alba DSM 44262,NRPS,0.5749525616698292,0.43567362428842504,0.4713472485768501
BGC0000281,Pseudomonas fluorescens,PKS,0.044781783681214424,0.6787476280834914,0.4713472485768501
BGC0001518,Aspergillus oryzae RIB40,terpene,0.5286527514231498,0.6497153700189753,0.47096774193548385
BGC0002638,Streptomyces sp. WAC 00631,NRPS,0.8296015180265655,0.27836812144212525,0.47039848197343453
BGC0002523,Streptomyces nobilis,NRPS,0.8757115749525617,0.10436432637571158,0.47039848197343453
BGC0000927,Streptomyces davaonensis JCM 4913,other,0.20170777988614802,0.6808349146110058,0.47001897533206827
BGC0001077,Actinoplanes missouriensis 431,PKS,0.359203036053131,0.6212523719165086,0.4698292220113852
BGC0002387,Micromonospora yangpuensis,PKS,0.7757115749525616,0.3918406072106262,0.4683111954459203
BGC0000449,Paenibacillus terrae,NRPS,0.45825426944971537,0.5666034155597723,0.46831119544592026
BGC0001373,Sordaria araneosa,PKS,0.9185958254269451,0.1764705882352941,0.4681214421252372
BGC0002382,Grimontia marina,RiPP,0.10872865275142315,0.6364326375711575,0.46793168880455405
BGC0000940,Streptomyces coelicolor A3(2),other,0.5392789373814042,0.603415559772296,0.46793168880455405
BGC0000012,Alternaria solani,PKS,0.41954459203036054,0.6335863377609108,0.4671726755218216
BGC0001337,uncultured bacterium,other,0.8419354838709678,0.25426944971537,0.4666034155597723
BGC0002195,Aspergillus oryzae RIB40,other,0.06546489563567362,0.7267552182163188,0.4664136622390892
BGC0001875,Nocardia arthritidis AUSMDU00012717 Unclassified.,PKS,0.8692599620493359,0.2692599620493359,0.4664136622390892
BGC0001224,uncultured bacterium,other,0.029032258064516127,0.6445920303605313,0.466034155597723
BGC0001868,Xenorhabdus szentirmaii DSM 16338,other,0.12447817836812144,0.6692599620493358,0.4658444022770398
BGC0002227,Aspergillus luchuensis IFO 4308,NRPS,0.3172675521821632,0.6707779886148008,0.4658444022770398
BGC0001551,Streptomyces glaucescens,RiPP,0.11138519924098672,0.683111954459203,0.4654648956356736
BGC0001899,Leptosphaeria maculans JN3,PKS,0.4094876660341556,0.647438330170778,0.4654648956356736
BGC0000362,Mycobacterium avium,NRPS,0.3709677419354839,0.603225806451613,0.46489563567362435
BGC0001994,Streptomyces cattleya NRRL 8057 = DSM 46488,other,0.09184060721062619,0.6373814041745731,0.464326375711575
BGC0000527,Bacillus sp. HIL-Y85/54728,RiPP,0.020872865275142316,0.6222011385199241,0.4641366223908918
BGC0002804,Pseudomonas protegens CHA0,other,0.34895635673624287,0.6015180265654649,0.4641366223908918
BGC0002102,Streptomyces platensis,PKS,0.5982922201138521,0.3425047438330171,0.4631878557874763
BGC0000029,Streptomyces sp. DSM 21069,PKS,0.8908918406072106,0.10759013282732448,0.4624288425047438
BGC0000624,Lactobacillus salivarius,RiPP,0.5468690702087287,0.6426944971537002,0.46223908918406076
BGC0002122,Aneurinibacillus migulanus,NRPS,0.6144212523719166,0.39146110056926,0.4620493358633776
BGC0002825,Nocardia terpenica IFM 0406,RiPP,0.051802656546489564,0.6679316888045541,0.4616698292220114
BGC0000756,Avibacterium paragallinarum,other,0.03984819734345351,0.6899430740037951,0.4601518026565465
BGC0002305,Streptomyces sp.,other,0.15085388994307403,0.604933586337761,0.45977229601518027
BGC0002181,Rhodocybe pseudopiperita,terpene,0.793168880455408,0.5096774193548387,0.45939278937381406
BGC0000368,Streptomyces sp. ATCC 700974,NRPS,0.5176470588235293,0.4759013282732447,0.4590132827324478
BGC0000387,Pseudomonas syringae pv. syringae,NRPS,0.11309297912713473,0.5886148007590133,0.4584440227703985
BGC0000059,Streptomyces avermitilis MA-4680 = NBRC 14893,PKS,0.8516129032258064,0.18178368121442123,0.4584440227703985
BGC0002512,Brasilonema sp. CT11,NRPS,0.36660341555977227,0.577988614800759,0.45768500948766605
BGC0002358,Streptomyces albidoflavus,PKS,0.8356736242884251,0.2618595825426945,0.457685009487666
BGC0000158,Streptomyces griseochromogenes,PKS,0.8743833017077799,0.07172675521821631,0.457685009487666
BGC0001417,Cystobacterineae bacterium,hybrid,0.2732447817836812,0.5770398481973434,0.4573055028462998
BGC0002718,Actinomadura sp. RB99,NRPS,0.5432637571157495,0.498292220113852,0.4571157495256167
BGC0001752,Streptomyces sp. MBT76,NRPS,0.34516129032258064,0.4415559772296015,0.45692599620493357
BGC0002333,Streptomyces cyanogenus,PKS,0.8250474383301707,0.12979127134724858,0.45654648956356736
BGC0000460,Vibrio vulnificus CMCP6,NRPS,0.5664136622390892,0.5364326375711574,0.45635673624288425
BGC0000544,Planomonospora alba,RiPP,0.3252371916508539,0.6113851992409867,0.45597722960151804
BGC0002351,Pseudomonas sp. SHC52,NRPS,0.3569259962049336,0.5212523719165085,0.45578747628083494
BGC0002928,Streptomyces sp. MST-91080,PKS,0.5313092979127134,0.3411764705882353,0.4550284629981025
BGC0001706,Hypoxylon pulicicidum,terpene,0.8635673624288425,0.3827324478178368,0.45445920303605314
BGC0000439,Saccharomonospora sp. CNQ490,NRPS,0.8502846299810247,0.18538899430740036,0.450853889943074
BGC0000058,Streptomyces graminofaciens,PKS,0.7637571157495257,0.3206831119544592,0.4506641366223909
BGC0001411,Bacteroides fragilis,other,0.6929791271347249,0.5383301707779886,0.45047438330170775
BGC0001998,Aspergillus nidulans FGSC A4,PKS,0.33358633776091084,0.6375711574952562,0.4502846299810247
BGC0000765,Lactobacillus johnsonii,other,0.3804554079696395,0.5187855787476281,0.4502846299810247
BGC0000335,Cystobacter fuscus,hybrid,0.6652751423149905,0.5819734345351044,0.4493358633776091
BGC0002456,Streptomyces sp. NBRC 109436,hybrid,0.7140417457305502,0.2918406072106262,0.44876660341555974
BGC0001480,Methylobacter tundripaludum 21/22,other,0.7024667931688804,0.6028462998102466,0.44876660341555974
BGC0000786,Edwardsiella ictaluri 93-146,other,0.3001897533206831,0.616888045540797,0.4481973434535105
BGC0000116,Pseudonocardia autotrophica,PKS,0.681404174573055,0.31669829222011386,0.4472485768500949
BGC0000142,Salinispora tropica CNB-440,PKS,0.8341555977229602,0.18026565464895636,0.44705882352941173
BGC0002982,Micromonospora  sp. WMMB235,PKS,0.8759013282732449,0.04573055028462998,0.4468690702087287
BGC0000734,Pasteurella multocida,other,0.10702087286527515,0.6592030360531309,0.4459203036053131
BGC0002088,Micromonospora carbonacea africana,PKS,0.9404174573055029,0.19430740037950664,0.4455407969639469
BGC0001847,Pectobacterium carotovorum,other,0.05370018975332068,0.5776091081593928,0.4455407969639469
BGC0002318,Streptomyces canus,RiPP,0.18652751423149905,0.6368121442125236,0.44516129032258067
BGC0000530,Streptococcus mutans N66,RiPP,0.4426944971537002,0.5791271347248577,0.4449715370018975
BGC0001923,Acremonium egyptiacum,hybrid,0.7537001897533206,0.540796963946869,0.4449715370018975
BGC0000454,Vibrio anguillarum RV22,NRPS,0.43529411764705883,0.5227703984819734,0.44478178368121446
BGC0001779,Streptomyces nodosus,RiPP,0.12125237191650853,0.6299810246679316,0.44478178368121446
BGC0000129,Aspergillus fumigatus Af293,PKS,0.5891840607210626,0.6075901328273245,0.4447817836812144
BGC0000053,Unknown. Unclassified.,PKS,0.7039848197343453,0.2394686907020873,0.4440227703984819
BGC0000802,Sinorhizobium meliloti,other,0.03567362428842505,0.6554079696394687,0.4438330170777989
BGC0000491,Lactobacillus gasseri,RiPP,0.05502846299810246,0.635483870967742,0.4438330170777989
BGC0001335,uncultured bacterium,other,0.8108159392789374,0.3757115749525617,0.4436432637571157
BGC0001016,Anabaena sp. 90,hybrid,0.8979127134724858,0.32960151802656545,0.4436432637571157
BGC0002495,Photorhabdus luminescens,NRPS,0.5504743833017078,0.5647058823529412,0.4432637571157495
BGC0001244,Parastagonospora nodorum,PKS,0.24060721062618595,0.6616698292220113,0.4428842504743833
BGC0001516,Aspergillus flavus NRRL3357,NRPS,0.6550284629981025,0.5474383301707779,0.44212523719165087
BGC0002362,Micromonospora endolithica,PKS,0.27703984819734345,0.538899430740038,0.44174573055028465
BGC0002408,Collimonas pratensis,NRPS,0.6087286527514232,0.44345351043643266,0.4415559772296015
BGC0001222,Lactobacillus acidophilus,RiPP,0.059962049335863375,0.6379506641366224,0.4411764705882353
BGC0001576,Prochloron didemni,RiPP,0.0222011385199241,0.776470588235294,0.4406072106261859
BGC0001293,Streptomyces sp. NCIB 11649,PKS,0.7903225806451613,0.25977229601518026,0.4402277039848197
BGC0001787,Streptococcus suis,RiPP,0.1571157495256167,0.640607210626186,0.4398481973434535
BGC0001154,Catenulispora acidiphila DSM 44928,other,0.7850094876660342,0.5962049335863377,0.4394686907020873
BGC0000767,Lactobacillus johnsonii,other,0.43244781783681213,0.5153700189753321,0.4392789373814042
BGC0001388,Lactobacillus gasseri,RiPP,0.07836812144212524,0.583111954459203,0.43908918406072106
BGC0002881,Burkholderia gladioli BCC0238,NRPS,0.6808349146110056,0.34516129032258064,0.43833017077798864
BGC0001254,Alternaria alternata,PKS,0.38330170777988615,0.6337760910815939,0.4381404174573055
BGC0001398,Phomopsis leptostromiformis,RiPP,0.6273244781783681,0.5907020872865275,0.4379506641366224
BGC0000483,Microcystis aeruginosa PCC 9432,RiPP,0.31783681214421255,0.6314990512333966,0.43719165085388995
BGC0001838,Pseudomonas putida,NRPS,0.4250474383301708,0.4996204933586338,0.43719165085388995
BGC0002749,Aspergillus candidus,hybrid,0.38462998102466794,0.5956356736242885,0.43700189753320684
BGC0001044,Leptosphaeria maculans,NRPS,0.9127134724857685,0.2299810246679317,0.43662239089184063
BGC0002024,Nocardia argentinensis,PKS,0.8599620493358634,0.1774193548387097,0.435483870967742
BGC0000397,Nostoc sp. ATCC 53789,NRPS,0.41214421252371913,0.4616698292220114,0.43529411764705883
BGC0000457,Rhizobium etli CFN 42,NRPS,0.3246679316888046,0.5910815939278937,0.4351043643263757
BGC0002867,Penicillium  meliponae  MMSRG-058,PKS,0.9406072106261859,0.22941176470588237,0.4349146110056926
BGC0000090,Actinosynnema pretiosum subsp. pretiosum,PKS,0.7015180265654649,0.3028462998102467,0.4349146110056926
BGC0001768,[Nectria] haematococca mpVI 77-13-4,NRPS,0.41897533206831117,0.5483870967741935,0.43472485768500946
BGC0001334,Streptomyces uncialis,other,0.6901328273244782,0.45578747628083494,0.4333965844402277
BGC0000763,Pantoea stewartii subsp. stewartii DC283,other,0.04952561669829222,0.6043643263757116,0.4332068311195446
BGC0002064,Amycolatopsis sp. YIM 10,RiPP,0.16546489563567363,0.6335863377609108,0.43263757115749524
BGC0000541,Paenibacillus polymyxa,RiPP,0.034155597722960146,0.603415559772296,0.43263757115749524
BGC0000321,Collariella virescens,NRPS,0.3986717267552182,0.5984819734345351,0.4324478178368122
BGC0000522,Lactococcus lactis,RiPP,0.13927893738140418,0.681404174573055,0.432258064516129
BGC0001727,Paenibacillus polymyxa E681,RiPP,0.3683111954459203,0.5759013282732448,0.4314990512333966
BGC0001865,Parastagonospora nodorum SN15,PKS,0.2709677419354839,0.6478178368121441,0.4311195445920304
BGC0000857,Methylophaga alcalica,other,0.125426944971537,0.6688804554079697,0.430550284629981
BGC0000498,Streptococcus equinus,RiPP,0.09867172675521822,0.6174573055028463,0.4303605313092979
BGC0001700,Streptomyces sp. IMB7-145,PKS,0.8677419354838709,0.04876660341555977,0.4303605313092979
BGC0002443,Streptomyces olivaceus,PKS,0.8176470588235294,0.1872865275142315,0.4292220113851992
BGC0002702,Streptomyces sp. WAC 06738,NRPS,0.7721062618595825,0.3442125237191651,0.4286527514231499
BGC0000218,Streptomyces peucetius,PKS,0.9225806451612903,0.2688804554079696,0.4280834914611006
BGC0000933,Streptomyces xiamenensis,other,0.15180265654648956,0.5922201138519925,0.4280834914611006
BGC0000159,Streptomyces spiroverticillatus,PKS,0.8994307400379506,0.08121442125237191,0.4277039848197344
BGC0001343,Stigmatella aurantiaca Sg a15,PKS,0.4889943074003795,0.40815939278937385,0.4277039848197344
BGC0002284,Rhodococcus sp. H-CA8f,other,0.1952561669829222,0.6301707779886148,0.4277039848197344
BGC0000171,Streptomyces himastatinicus ATCC 53653,PKS,0.813472485768501,0.15370018975332067,0.427134724857685
BGC0001020,Streptomyces sp. NRRL 30471,hybrid,0.8842504743833017,0.2495256166982922,0.4267552182163188
BGC0001556,Streptomyces sp.,hybrid,0.572675521821632,0.5622390891840607,0.4267552182163188
BGC0002329,Trinickia caryophylli,NRPS,0.8129032258064516,0.45047438330170775,0.4267552182163188
BGC0002053,Streptomyces sp.,RiPP,0.014041745730550285,0.6834914611005692,0.4258064516129032
BGC0000260,Hahella chejuensis KCTC 2396,PKS,0.681404174573055,0.4815939278937381,0.42561669829222015
BGC0001645,Streptomyces sp. NRRL S-118,RiPP,0.11138519924098672,0.6438330170777988,0.4256166982922201
BGC0000547,Streptococcus salivarius,RiPP,0.5392789373814042,0.5495256166982923,0.425426944971537
BGC0000255,Uncultured bacterium,PKS,0.2127134724857685,0.4671726755218216,0.4250474383301708
BGC0002324,Archangium violaceum,hybrid,0.34667931688804554,0.5041745730550284,0.42466793168880457
BGC0000816,Malbranchea aurantiaca,NRPS,0.5977229601518026,0.5438330170777989,0.42466793168880457
BGC0000610,Streptomyces actuosus,RiPP,0.17476280834914612,0.5787476280834914,0.42466793168880457
BGC0000087,Streptomyces lasaliensis,PKS,0.8062618595825426,0.23586337760910817,0.4244781783681214
BGC0002610,Aspergillus stellatus,terpene,0.049146110056926,0.6960151802656547,0.423719165085389
BGC0000167,Streptomyces halstedii,PKS,0.7760910815939279,0.19411764705882353,0.42333965844402277
BGC0001526,Synechocystis salina LEGE 06099,other,0.6965844402277039,0.5227703984819734,0.42296015180265656
BGC0000796,Paenibacillus alvei,other,0.4986717267552182,0.40569259962049337,0.42220113851992414
BGC0000300,Streptomyces sp. AA4,NRPS,0.5967741935483871,0.34838709677419355,0.4218216318785579
BGC0000536,Lactococcus lactis,RiPP,0.3347248576850095,0.5817836812144213,0.42163187855787476
BGC0001489,Cladonia uncialis subsp. uncialis,PKS,0.7673624288425047,0.4776091081593928,0.4214421252371916
BGC0001488,Pseudomonas fluorescens WH6,other,0.2842504743833017,0.595066413662239,0.42106261859582544
BGC0002482,Symphyonema bifilamentata 97.28,other,0.17077798861480076,0.6096774193548387,0.41992409867172675
BGC0001237,Salinispora pacifica DSM 45543 = CNS-863,PKS,0.48956356736242884,0.29335863377609106,0.41992409867172675
BGC0001144,Trichophyton tonsurans CBS 112818,PKS,0.32637571157495254,0.6127134724857686,0.41897533206831117
BGC0001011,Streptomyces sp. NRRL 30748,hybrid,0.7417457305502846,0.19430740037950664,0.41897533206831117
BGC0002409,Frankia sp. CH37,NRPS,0.6292220113851993,0.40417457305502846,0.4187855787476281
BGC0002336,Burkholderia gladioli,NRPS,0.6998102466793168,0.3808349146110057,0.4184060721062619
BGC0001495,Actinoallomurus fulvus,PKS,0.6833017077798862,0.41650853889943074,0.4184060721062619
BGC0001602,Lactobacillus gasseri,RiPP,0.555977229601518,0.49392789373814044,0.41840607210626185
BGC0000446,Klebsiella oxytoca,NRPS,0.43263757115749524,0.5178368121442125,0.41726755218216316
BGC0000619,Lactobacillus gasseri,RiPP,0.555977229601518,0.49278937381404175,0.41688804554079695
BGC0001453,Streptomyces argillaceus,other,0.018595825426944972,0.5506641366223909,0.4166982922201139
BGC0002453,Streptomyces seoulensis,PKS,0.8741935483870967,0.05844402277039848,0.41650853889943074
BGC0000431,Streptomyces filamentosus NRRL 15998,NRPS,0.6840607210626186,0.21821631878557873,0.41555977229601515
BGC0001452,Streptomyces sp. CS149,PKS,0.927324478178368,0.04838709677419355,0.4142314990512334
BGC0002656,Streptacidiphilus oryzae TH49,PKS,0.6313092979127135,0.42144212523719166,0.4142314990512334
BGC0000395,Nocardia uniformis subsp. tsuyamanensis,NRPS,0.37077798861480077,0.33567362428842507,0.4140417457305503
BGC0000257,Streptomyces griseoviridis,PKS,0.7079696394686907,0.4375711574952562,0.41385199240986714
BGC0001940,Pyxidicoccus fallax,PKS,0.3235294117647059,0.40227703984819735,0.41385199240986714
BGC0001580,Kitasatospora aburaviensis,PKS,0.7533206831119544,0.2876660341555977,0.4136622390891841
BGC0001545,Fusarium graminearum PH-1,NRPS,0.2673624288425047,0.5884250474383301,0.4136622390891841
BGC0000143,Streptomyces albus,PKS,0.4631878557874763,0.36717267552182165,0.4132827324478178
BGC0000157,Streptomyces sp. CK4412,PKS,0.6698292220113853,0.20246679316888044,0.4130929791271347
BGC0000599,Bacillus thuringiensis,RiPP,0.16850094876660343,0.6743833017077798,0.4125237191650854
BGC0001245,Lasiodiplodia theobromae,PKS,0.4478178368121442,0.6309297912713472,0.41252371916508535
BGC0001336,uncultured bacterium,other,0.27343453510436433,0.533776091081594,0.4123339658444023
BGC0001919,Streptomyces orinoci,hybrid,0.6956356736242884,0.41593927893738136,0.4123339658444023
BGC0000582,Streptomyces sp. OH-4156,RiPP,0.3229601518026565,0.6544592030360532,0.41214421252371913
BGC0002887,Colletotrichum graminicola M1.001,PKS,0.7548387096774194,0.4476280834914611,0.4108159392789374
BGC0001705,Nostoc sp. CENA543,hybrid,0.8893738140417458,0.31328273244781785,0.4104364326375711
BGC0000110,Streptomyces orinoci,PKS,0.7277039848197344,0.3419354838709677,0.4096774193548387
BGC0002323,Staphylococcus capitis,RiPP,0.3633776091081594,0.5195445920303605,0.4094876660341556
BGC0002688,Planobispora rosea,NRPS,0.5451612903225806,0.4734345351043643,0.40872865275142317
BGC0000859,Methylomicrobium alcaliphilum,other,0.11555977229601519,0.6569259962049336,0.4087286527514231
BGC0001399,Aspergillus nidulans FGSC A4,NRPS,0.610056925996205,0.5690702087286528,0.4081593927893738
BGC0002746,Dendrothele bispora CBS 962.96,RiPP,0.45294117647058824,0.5330170777988614,0.4079696394686907
BGC0001483,Streptomyces sp. RM-5-8,other,0.2030360531309298,0.4654648956356736,0.4079696394686907
BGC0001203,uncultured bacterium AR_456,hybrid,0.8364326375711575,0.29563567362428844,0.4075901328273245
BGC0003051,Streptomyces sp. MST-110588,NRPS,0.8755218216318785,0.12998102466793168,0.4066413662239089
BGC0000100,Streptomyces cinnamonensis,PKS,0.8664136622390892,0.09449715370018975,0.4064516129032258
BGC0000788,Salmonella enterica subsp. salamae serovar Greenside,other,0.32049335863377604,0.5352941176470588,0.40607210626185963
BGC0002014,Actinobacteria bacterium OK006,hybrid,0.9741935483870967,0.0889943074003795,0.4060721062618596
BGC0001117,Streptomyces himastatinicus ATCC 53653,NRPS,0.8683111954459203,0.09810246679316888,0.4049335863377609
BGC0001465,Marinomonas mediterranea MMB-1,other,0.43453510436432635,0.5341555977229602,0.4049335863377609
BGC0001649,Streptomyces lavendulae,PKS,0.8527514231499052,0.20170777988614802,0.40436432637571157
BGC0000036,Streptomyces antibioticus,PKS,0.6749525616698293,0.10872865275142315,0.40398481973434536
BGC0001464,Pseudoalteromonas sp. PS5,other,0.21024667931688806,0.5075901328273245,0.40379506641366225
BGC0002219,Stereum hirsutum FP-91666 SS1,terpene,0.5601518026565464,0.5159392789373813,0.4036053130929791
BGC0001861,Bacillus cereus BAG2O-1,RiPP,0.11802656546489564,0.650853889943074,0.40341555977229604
BGC0001561,Streptomyces curacoi,NRPS,0.41897533206831117,0.5003795066413662,0.4032258064516129
BGC0001549,Streptomyces aurantiacus JA 4570,RiPP,0.2256166982922201,0.6119544592030361,0.40265654648956356
BGC0001567,Streptomyces lincolnensis,NRPS,0.5409867172675522,0.3548387096774194,0.40151802656546487
BGC0001890,Vibrio campbellii ATCC BAA-1116,NRPS,0.4831119544592031,0.5185958254269449,0.40132827324478176
BGC0000538,Lactococcus lactis,RiPP,0.014421252371916509,0.6998102466793169,0.40113851992409866
BGC0001195,Nocardiopsis sp. CMB-M0232,hybrid,0.8121442125237192,0.2462998102466793,0.40113851992409866
BGC0000316,Saccharothrix mutabilis subsp. capreolus,NRPS,0.5855787476280836,0.38728652751423154,0.40094876660341555
BGC0001628,Kibdelosporangium sp. AK-AA56,NRPS,0.43396584440227703,0.4827324478178368,0.40075901328273245
BGC0002496,Serratia plymuthica,NRPS,0.3777988614800759,0.5026565464895636,0.40075901328273245
BGC0002522,Pseudomonas sp.,NRPS,0.4077798861480076,0.2857685009487666,0.40056925996204934
BGC0001634,Streptomyces sp. NRRL F-5702,RiPP,0.225426944971537,0.6129032258064516,0.39962049335863375
BGC0002509,Streptomyces sp.,NRPS,0.7036053130929791,0.5045540796963947,0.3992409867172676
BGC0000841,Streptomyces clavuligerus ATCC 27064,other,0.18614800759013284,0.6504743833017077,0.39905123339658444
BGC0001049,Beauveria bassiana,hybrid,0.6495256166982922,0.557685009487666,0.3984819734345351
BGC0000472,Anabaena sp. 90,RiPP,0.09259962049335863,0.667741935483871,0.39734345351043643
BGC0002372,Streptomyces sp.,hybrid,0.6385199240986716,0.42466793168880457,0.396584440227704
BGC0002013,Streptomyces curacoi,RiPP,0.6614800759013282,0.5176470588235293,0.39601518026565463
BGC0001534,Streptomyces filamentosus,other,0.036053130929791274,0.7434535104364326,0.3954459203036053
BGC0001444,Streptomyces sp. NTK 937,other,0.24573055028462998,0.4842504743833017,0.39506641366223905
BGC0000348,Epichloe festucae var. lolii,NRPS,0.8390891840607211,0.45275142314990513,0.39468690702087283
BGC0002420,Variovorax paradoxus S110,hybrid,0.6795066413662239,0.40113851992409866,0.3933586337760911
BGC0002604,Aspergillus felis,PKS,0.49715370018975336,0.5762808349146109,0.3929791271347248
BGC0002268,Penicillium sp.,hybrid,0.26299810246679317,0.5834914611005693,0.3929791271347248
BGC0000706,Streptomyces kanamyceticus,other,0.3633776091081594,0.5440227703984819,0.3925996204933586
BGC0002964,Streptomyces peucetius ATCC 27952,PKS,0.8113851992409867,0.1702087286527514,0.39240986717267556
BGC0001801,Streptomyces venezuelae ATCC 10712,NRPS,0.6834914611005694,0.3096774193548387,0.3922201138519924
BGC0003049,Streptomyces  peucetius subsp. caesius ATCC 27952,PKS,0.8113851992409867,0.17058823529411765,0.3920303605313093
BGC0001458,Salinispora tropica CNB-440,other,0.33434535104364327,0.4671726755218216,0.3918406072106262
BGC0001474,Streptomyces tateyamensis,RiPP,0.4631878557874763,0.5480075901328273,0.39146110056926
BGC0001896,Streptomyces luteoverticillatus,other,0.2648956356736243,0.5388994307400379,0.39070208728652756
BGC0002561,Streptomyces sp.,other,0.15313092979127135,0.5973434535104365,0.3905123339658444
BGC0001066,Streptomyces violaceoruber,PKS,0.7895635673624288,0.3053130929791271,0.3901328273244782
BGC0001433,Streptomyces argillaceus,PKS,0.9151802656546489,0.06869070208728653,0.38975332068311197
BGC0002485,Desmonostoc sp. PCC 7906,RiPP,0.17248576850094877,0.6487666034155597,0.38937381404174576
BGC0002210,Aspergillus violaceofuscus,hybrid,0.6590132827324477,0.5100569259962049,0.3891840607210626
BGC0003017,Macrophomina phaseolina MS6,hybrid,0.5683111954459203,0.620303605313093,0.3889943074003795
BGC0002877, Cordyceps Cordyceps militaris CM01,PKS,0.48633776091081593,0.5548387096774194,0.38804554079696396
